Source,Target,Type,Weight
51456at7147,42992at7147,Undirected,27
51456at7147,40274at7147,Undirected,1
51456at7147,40100at7147,Undirected,3
51456at7147,58775at7147,Undirected,1
51456at7147,59859at7147,Undirected,1
51456at7147,19765at7147,Undirected,6
51456at7147,14354at7147,Undirected,1
51456at7147,19567at7147,Undirected,26
51456at7147,49790at7147,Undirected,4
51456at7147,77013at7147,Undirected,1
51456at7147,17781at7147,Undirected,2
51456at7147,3183at7147,Undirected,1
51456at7147,49230at7147,Undirected,32
51456at7147,13983at7147,Undirected,1
51456at7147,22867at7147,Undirected,1
51456at7147,898at7147,Undirected,1
51456at7147,29889at7147,Undirected,1
51456at7147,11012at7147,Undirected,1
51456at7147,32752at7147,Undirected,4
51456at7147,7340at7147,Undirected,3
51456at7147,40259at7147,Undirected,1
51456at7147,4336at7147,Undirected,1
51456at7147,66519at7147,Undirected,4
51456at7147,5382at7147,Undirected,1
58911at7147,42857at7147,Undirected,17
58911at7147,40441at7147,Undirected,91
58911at7147,52088at7147,Undirected,1
58911at7147,18017at7147,Undirected,3
58911at7147,8820at7147,Undirected,1
58911at7147,19518at7147,Undirected,1
58911at7147,51767at7147,Undirected,1
58911at7147,56304at7147,Undirected,31
58911at7147,19298at7147,Undirected,38
68750at7147,17764at7147,Undirected,93
68750at7147,52235at7147,Undirected,1
68750at7147,31703at7147,Undirected,1
68750at7147,58016at7147,Undirected,1
68750at7147,3077at7147,Undirected,1
68750at7147,30068at7147,Undirected,1
68750at7147,55487at7147,Undirected,1
68750at7147,8935at7147,Undirected,89
41129at7147,64439at7147,Undirected,10
41129at7147,61331at7147,Undirected,1
41129at7147,52431at7147,Undirected,3
41129at7147,54424at7147,Undirected,1
41129at7147,58635at7147,Undirected,1
41129at7147,4233at7147,Undirected,92
41129at7147,47775at7147,Undirected,83
41129at7147,20759at7147,Undirected,1
41129at7147,56714at7147,Undirected,4
52861at7147,70753at7147,Undirected,100
52861at7147,14783at7147,Undirected,99
52861at7147,47497at7147,Undirected,1
47853at7147,14276at7147,Undirected,3
47853at7147,35807at7147,Undirected,1
47853at7147,25215at7147,Undirected,1
47853at7147,70683at7147,Undirected,1
47853at7147,74162at7147,Undirected,33
47853at7147,1712at7147,Undirected,4
47853at7147,65974at7147,Undirected,1
47853at7147,3422at7147,Undirected,1
47853at7147,49153at7147,Undirected,1
47853at7147,24988at7147,Undirected,92
47853at7147,70491at7147,Undirected,2
47853at7147,14783at7147,Undirected,3
47853at7147,49790at7147,Undirected,1
47853at7147,47497at7147,Undirected,9
47853at7147,11599at7147,Undirected,1
47853at7147,2687at7147,Undirected,13
47853at7147,4401at7147,Undirected,12
47853at7147,45517at7147,Undirected,5
41837at7147,65247at7147,Undirected,2
41837at7147,24253at7147,Undirected,2
41837at7147,8176at7147,Undirected,5
41837at7147,34732at7147,Undirected,1
41837at7147,75882at7147,Undirected,9
41837at7147,64239at7147,Undirected,1
41837at7147,10241at7147,Undirected,2
41837at7147,22554at7147,Undirected,1
41837at7147,28551at7147,Undirected,1
41837at7147,65345at7147,Undirected,1
41837at7147,20167at7147,Undirected,2
41837at7147,56571at7147,Undirected,3
41837at7147,29311at7147,Undirected,5
41837at7147,33755at7147,Undirected,45
41837at7147,64137at7147,Undirected,1
41837at7147,55570at7147,Undirected,23
41837at7147,25168at7147,Undirected,1
41837at7147,44989at7147,Undirected,1
41837at7147,68160at7147,Undirected,1
41837at7147,11599at7147,Undirected,12
41837at7147,10350at7147,Undirected,1
41837at7147,9679at7147,Undirected,3
41837at7147,70408at7147,Undirected,1
41837at7147,5188at7147,Undirected,2
41837at7147,35807at7147,Undirected,8
41837at7147,65583at7147,Undirected,31
41837at7147,26398at7147,Undirected,4
41837at7147,53200at7147,Undirected,1
41837at7147,9987at7147,Undirected,19
41837at7147,57980at7147,Undirected,2
41837at7147,74162at7147,Undirected,1
24462at7147,36511at7147,Undirected,16
24462at7147,5100at7147,Undirected,2
24462at7147,6804at7147,Undirected,9
24462at7147,30657at7147,Undirected,6
24462at7147,27288at7147,Undirected,1
24462at7147,5394at7147,Undirected,1
24462at7147,9581at7147,Undirected,1
24462at7147,9987at7147,Undirected,9
24462at7147,6036at7147,Undirected,2
24462at7147,1957at7147,Undirected,43
24462at7147,15010at7147,Undirected,1
24462at7147,70491at7147,Undirected,2
24462at7147,11767at7147,Undirected,1
24462at7147,898at7147,Undirected,57
24462at7147,75882at7147,Undirected,7
24462at7147,6375at7147,Undirected,1
24462at7147,8176at7147,Undirected,6
24462at7147,10241at7147,Undirected,1
24462at7147,46758at7147,Undirected,12
24462at7147,19859at7147,Undirected,1
24462at7147,648at7147,Undirected,1
24462at7147,20119at7147,Undirected,12
24462at7147,48691at7147,Undirected,1
24462at7147,61798at7147,Undirected,1
24462at7147,51847at7147,Undirected,2
1786at7147,19745at7147,Undirected,1
1786at7147,9987at7147,Undirected,1
1786at7147,1898at7147,Undirected,2
1786at7147,30962at7147,Undirected,11
1786at7147,55057at7147,Undirected,4
1786at7147,9566at7147,Undirected,2
1786at7147,14340at7147,Undirected,1
1786at7147,43696at7147,Undirected,4
1786at7147,13828at7147,Undirected,14
1786at7147,1962at7147,Undirected,1
1786at7147,8662at7147,Undirected,11
1786at7147,30475at7147,Undirected,4
1786at7147,74851at7147,Undirected,1
1786at7147,5100at7147,Undirected,4
1786at7147,51237at7147,Undirected,59
1786at7147,73065at7147,Undirected,1
1786at7147,53200at7147,Undirected,47
1786at7147,59859at7147,Undirected,1
1786at7147,19567at7147,Undirected,1
1424at7147,15458at7147,Undirected,84
1424at7147,47927at7147,Undirected,1
1424at7147,11923at7147,Undirected,1
1424at7147,64796at7147,Undirected,71
1424at7147,41062at7147,Undirected,6
1424at7147,10872at7147,Undirected,19
1424at7147,64834at7147,Undirected,1
1424at7147,20706at7147,Undirected,6
1424at7147,22620at7147,Undirected,2
1424at7147,9705at7147,Undirected,6
1424at7147,18042at7147,Undirected,1
595at7147,10855at7147,Undirected,34
595at7147,10192at7147,Undirected,29
595at7147,68151at7147,Undirected,38
595at7147,8830at7147,Undirected,53
595at7147,61627at7147,Undirected,13
595at7147,5132at7147,Undirected,1
74132at7147,59386at7147,Undirected,1
74132at7147,62374at7147,Undirected,3
74132at7147,22804at7147,Undirected,1
74132at7147,46798at7147,Undirected,1
74132at7147,45850at7147,Undirected,4
74132at7147,25199at7147,Undirected,88
74132at7147,53427at7147,Undirected,43
74132at7147,33513at7147,Undirected,53
8060at7147,11311at7147,Undirected,7
8060at7147,49153at7147,Undirected,9
8060at7147,8176at7147,Undirected,99
8060at7147,63435at7147,Undirected,1
8060at7147,8545at7147,Undirected,41
8060at7147,54848at7147,Undirected,18
8060at7147,65948at7147,Undirected,6
8060at7147,39987at7147,Undirected,6
8060at7147,40100at7147,Undirected,6
8060at7147,21738at7147,Undirected,3
8060at7147,57980at7147,Undirected,1
8060at7147,14098at7147,Undirected,1
8060at7147,45036at7147,Undirected,1
8060at7147,8522at7147,Undirected,1
21125at7147,14234at7147,Undirected,10
21125at7147,5086at7147,Undirected,1
21125at7147,1009at7147,Undirected,62
21125at7147,17535at7147,Undirected,5
21125at7147,4382at7147,Undirected,3
21125at7147,56466at7147,Undirected,1
21125at7147,48558at7147,Undirected,1
21125at7147,20at7147,Undirected,21
21125at7147,40121at7147,Undirected,9
21125at7147,4145at7147,Undirected,9
21125at7147,64515at7147,Undirected,20
13645at7147,55570at7147,Undirected,2
13645at7147,71120at7147,Undirected,5
13645at7147,26948at7147,Undirected,2
13645at7147,2200at7147,Undirected,35
13645at7147,11388at7147,Undirected,1
13645at7147,814at7147,Undirected,3
13645at7147,40259at7147,Undirected,32
13645at7147,32612at7147,Undirected,3
13645at7147,8545at7147,Undirected,1
13645at7147,1712at7147,Undirected,2
13645at7147,61798at7147,Undirected,1
13645at7147,12434at7147,Undirected,19
13645at7147,26398at7147,Undirected,1
13645at7147,1378at7147,Undirected,3
13645at7147,17957at7147,Undirected,16
13645at7147,15693at7147,Undirected,48
13645at7147,67346at7147,Undirected,1
13645at7147,4218at7147,Undirected,8
13645at7147,27288at7147,Undirected,5
71161at7147,45052at7147,Undirected,30
71161at7147,27849at7147,Undirected,1
71161at7147,6178at7147,Undirected,8
71161at7147,74827at7147,Undirected,77
71161at7147,64595at7147,Undirected,54
71161at7147,58016at7147,Undirected,1
71161at7147,59349at7147,Undirected,5
71161at7147,27246at7147,Undirected,1
71161at7147,19959at7147,Undirected,4
71161at7147,21716at7147,Undirected,5
71161at7147,37851at7147,Undirected,2
71161at7147,23821at7147,Undirected,2
64101at7147,55696at7147,Undirected,34
64101at7147,67102at7147,Undirected,1
64101at7147,4497at7147,Undirected,56
64101at7147,17669at7147,Undirected,74
64101at7147,13442at7147,Undirected,17
64101at7147,42154at7147,Undirected,1
64101at7147,4304at7147,Undirected,1
64101at7147,2891at7147,Undirected,1
64101at7147,29268at7147,Undirected,1
860at7147,66874at7147,Undirected,41
860at7147,46967at7147,Undirected,54
860at7147,31137at7147,Undirected,96
860at7147,33513at7147,Undirected,1
860at7147,61651at7147,Undirected,1
860at7147,50665at7147,Undirected,1
34843at7147,14219at7147,Undirected,11
34843at7147,7466at7147,Undirected,1
34843at7147,32907at7147,Undirected,1
34843at7147,28926at7147,Undirected,1
34843at7147,32656at7147,Undirected,2
34843at7147,7309at7147,Undirected,1
34843at7147,50546at7147,Undirected,1
34843at7147,9161at7147,Undirected,82
34843at7147,40867at7147,Undirected,3
34843at7147,55464at7147,Undirected,93
8350at7147,59733at7147,Undirected,1
8350at7147,62544at7147,Undirected,2
8350at7147,3861at7147,Undirected,95
8350at7147,41330at7147,Undirected,1
8350at7147,12684at7147,Undirected,6
8350at7147,72346at7147,Undirected,2
8350at7147,24943at7147,Undirected,82
8350at7147,42469at7147,Undirected,6
8350at7147,33709at7147,Undirected,1
17902at7147,52885at7147,Undirected,1
17902at7147,38422at7147,Undirected,94
17902at7147,29073at7147,Undirected,18
17902at7147,7917at7147,Undirected,9
17902at7147,21904at7147,Undirected,1
17902at7147,8399at7147,Undirected,4
17902at7147,22228at7147,Undirected,71
60700at7147,48535at7147,Undirected,1
60700at7147,27820at7147,Undirected,1
60700at7147,7661at7147,Undirected,9
60700at7147,22554at7147,Undirected,2
60700at7147,9166at7147,Undirected,15
60700at7147,30903at7147,Undirected,3
60700at7147,63901at7147,Undirected,2
60700at7147,432at7147,Undirected,15
60700at7147,30324at7147,Undirected,17
60700at7147,10241at7147,Undirected,1
60700at7147,10627at7147,Undirected,84
60700at7147,13885at7147,Undirected,2
60700at7147,45356at7147,Undirected,1
60700at7147,57194at7147,Undirected,6
60700at7147,61929at7147,Undirected,15
53475at7147,57691at7147,Undirected,5
53475at7147,54756at7147,Undirected,94
53475at7147,25671at7147,Undirected,92
53475at7147,1288at7147,Undirected,1
38024at7147,14625at7147,Undirected,37
38024at7147,75710at7147,Undirected,4
38024at7147,36112at7147,Undirected,6
38024at7147,1739at7147,Undirected,9
38024at7147,71453at7147,Undirected,42
38024at7147,14996at7147,Undirected,6
38024at7147,7024at7147,Undirected,1
38024at7147,4053at7147,Undirected,93
38024at7147,5561at7147,Undirected,1
38024at7147,61379at7147,Undirected,1
24895at7147,36356at7147,Undirected,2
24895at7147,16700at7147,Undirected,1
24895at7147,55048at7147,Undirected,1
24895at7147,75854at7147,Undirected,93
24895at7147,16910at7147,Undirected,97
9336at7147,24849at7147,Undirected,5
9336at7147,54244at7147,Undirected,2
9336at7147,19591at7147,Undirected,2
9336at7147,20777at7147,Undirected,42
9336at7147,48005at7147,Undirected,91
9336at7147,32907at7147,Undirected,6
9336at7147,1388at7147,Undirected,1
9336at7147,44097at7147,Undirected,1
9336at7147,6450at7147,Undirected,3
9336at7147,9963at7147,Undirected,6
9336at7147,7403at7147,Undirected,22
9336at7147,64273at7147,Undirected,11
7366at7147,14952at7147,Undirected,7
7366at7147,5770at7147,Undirected,1
7366at7147,8830at7147,Undirected,2
7366at7147,597at7147,Undirected,2
7366at7147,61997at7147,Undirected,11
7366at7147,27841at7147,Undirected,4
7366at7147,58055at7147,Undirected,1
7366at7147,35581at7147,Undirected,1
7366at7147,33666at7147,Undirected,28
7366at7147,43696at7147,Undirected,1
7366at7147,68151at7147,Undirected,3
7366at7147,38879at7147,Undirected,28
7366at7147,42037at7147,Undirected,6
7366at7147,23988at7147,Undirected,7
7366at7147,20521at7147,Undirected,1
7366at7147,22307at7147,Undirected,10
7366at7147,43455at7147,Undirected,10
7366at7147,63495at7147,Undirected,3
7366at7147,67792at7147,Undirected,8
3445at7147,45850at7147,Undirected,8
3445at7147,74524at7147,Undirected,14
3445at7147,13960at7147,Undirected,4
3445at7147,12554at7147,Undirected,1
3445at7147,8902at7147,Undirected,1
3445at7147,67721at7147,Undirected,4
3445at7147,26204at7147,Undirected,4
3445at7147,40949at7147,Undirected,1
3445at7147,61996at7147,Undirected,18
3445at7147,70236at7147,Undirected,88
3445at7147,45475at7147,Undirected,1
3445at7147,38619at7147,Undirected,1
3445at7147,608at7147,Undirected,1
3445at7147,8472at7147,Undirected,5
3445at7147,65010at7147,Undirected,26
3445at7147,4986at7147,Undirected,1
3445at7147,72116at7147,Undirected,1
3445at7147,34553at7147,Undirected,2
3445at7147,32346at7147,Undirected,1
3445at7147,30816at7147,Undirected,4
13921at7147,62544at7147,Undirected,3
13921at7147,80at7147,Undirected,17
13921at7147,42709at7147,Undirected,1
13921at7147,28287at7147,Undirected,2
13921at7147,58228at7147,Undirected,19
13921at7147,49327at7147,Undirected,81
13921at7147,69342at7147,Undirected,3
13921at7147,7282at7147,Undirected,3
13921at7147,51383at7147,Undirected,9
13921at7147,44758at7147,Undirected,4
13921at7147,10213at7147,Undirected,2
13921at7147,55696at7147,Undirected,19
13921at7147,20829at7147,Undirected,6
13921at7147,6992at7147,Undirected,6
13921at7147,53126at7147,Undirected,5
50923at7147,10687at7147,Undirected,68
50923at7147,58360at7147,Undirected,17
50923at7147,22680at7147,Undirected,1
50923at7147,4736at7147,Undirected,3
50923at7147,52479at7147,Undirected,1
50923at7147,68918at7147,Undirected,6
50923at7147,34516at7147,Undirected,1
50923at7147,39439at7147,Undirected,13
50923at7147,38879at7147,Undirected,6
50923at7147,60953at7147,Undirected,12
50923at7147,35807at7147,Undirected,1
50923at7147,17607at7147,Undirected,3
50923at7147,8070at7147,Undirected,1
50923at7147,60480at7147,Undirected,11
50923at7147,10022at7147,Undirected,1
50923at7147,10146at7147,Undirected,1
39111at7147,20943at7147,Undirected,1
39111at7147,9809at7147,Undirected,53
39111at7147,4244at7147,Undirected,1
39111at7147,39249at7147,Undirected,98
39111at7147,32369at7147,Undirected,1
39111at7147,6537at7147,Undirected,1
39111at7147,13896at7147,Undirected,36
39111at7147,7309at7147,Undirected,5
39111at7147,54811at7147,Undirected,2
14069at7147,2661at7147,Undirected,2
14069at7147,25933at7147,Undirected,1
14069at7147,36818at7147,Undirected,1
14069at7147,20839at7147,Undirected,91
14069at7147,5950at7147,Undirected,71
14069at7147,11909at7147,Undirected,18
69279at7147,50370at7147,Undirected,1
69279at7147,51316at7147,Undirected,3
69279at7147,16392at7147,Undirected,91
69279at7147,65846at7147,Undirected,2
69279at7147,25991at7147,Undirected,3
69279at7147,57525at7147,Undirected,2
69279at7147,22422at7147,Undirected,1
69279at7147,63495at7147,Undirected,1
69279at7147,31424at7147,Undirected,61
69279at7147,49968at7147,Undirected,1
69279at7147,5858at7147,Undirected,8
69279at7147,31907at7147,Undirected,4
69279at7147,45582at7147,Undirected,18
69279at7147,23222at7147,Undirected,1
69279at7147,14481at7147,Undirected,1
33811at7147,24955at7147,Undirected,4
33811at7147,36084at7147,Undirected,2
33811at7147,8662at7147,Undirected,1
33811at7147,64137at7147,Undirected,2
33811at7147,13982at7147,Undirected,1
33811at7147,2092at7147,Undirected,2
33811at7147,19567at7147,Undirected,1
33811at7147,26874at7147,Undirected,3
33811at7147,10627at7147,Undirected,1
33811at7147,33776at7147,Undirected,2
33811at7147,55570at7147,Undirected,2
33811at7147,13964at7147,Undirected,6
33811at7147,22867at7147,Undirected,3
33811at7147,43115at7147,Undirected,2
33811at7147,56727at7147,Undirected,16
33811at7147,43558at7147,Undirected,1
33811at7147,21738at7147,Undirected,1
33811at7147,19859at7147,Undirected,1
33811at7147,19706at7147,Undirected,81
33811at7147,40483at7147,Undirected,1
33811at7147,12291at7147,Undirected,1
33811at7147,1712at7147,Undirected,9
33811at7147,65219at7147,Undirected,36
33811at7147,25215at7147,Undirected,1
33811at7147,4133at7147,Undirected,2
33811at7147,23557at7147,Undirected,4
5170at7147,34780at7147,Undirected,1
5170at7147,10174at7147,Undirected,41
5170at7147,34667at7147,Undirected,32
5170at7147,15349at7147,Undirected,2
5170at7147,1246at7147,Undirected,16
5170at7147,15235at7147,Undirected,8
5170at7147,47465at7147,Undirected,94
42257at7147,6539at7147,Undirected,97
42257at7147,71796at7147,Undirected,1
42257at7147,27370at7147,Undirected,1
42257at7147,5469at7147,Undirected,9
42257at7147,41421at7147,Undirected,1
42257at7147,43315at7147,Undirected,6
42257at7147,43332at7147,Undirected,1
42257at7147,35053at7147,Undirected,1
42257at7147,49201at7147,Undirected,3
42257at7147,35123at7147,Undirected,23
42257at7147,33629at7147,Undirected,46
42257at7147,56852at7147,Undirected,7
61958at7147,40874at7147,Undirected,2
61958at7147,2598at7147,Undirected,55
61958at7147,63439at7147,Undirected,96
61958at7147,8505at7147,Undirected,1
61958at7147,18862at7147,Undirected,1
61958at7147,47202at7147,Undirected,1
61958at7147,63305at7147,Undirected,25
61958at7147,33889at7147,Undirected,11
61958at7147,56174at7147,Undirected,1
61958at7147,3371at7147,Undirected,1
10241at7147,60700at7147,Undirected,1
10241at7147,28549at7147,Undirected,1
10241at7147,60436at7147,Undirected,1
10241at7147,32288at7147,Undirected,1
10241at7147,4270at7147,Undirected,2
10241at7147,41837at7147,Undirected,2
10241at7147,2164at7147,Undirected,1
10241at7147,8505at7147,Undirected,8
10241at7147,15650at7147,Undirected,6
10241at7147,3716at7147,Undirected,6
10241at7147,39543at7147,Undirected,2
10241at7147,36943at7147,Undirected,1
10241at7147,68269at7147,Undirected,2
10241at7147,12961at7147,Undirected,1
10241at7147,22551at7147,Undirected,1
10241at7147,40483at7147,Undirected,1
