species,genome_size,contig_name,contig_rank,contig_size,contig_prop,contig_cumsum,contig_cumsum_prop
D.bunnanda,151823105,VNKE01001438.1,1,1993,1.31271e-05,148695601,0.9794
D.bunnanda,151823105,VNKE01003705.1,1,1992,1.31205e-05,148697593,0.979413
D.bunnanda,151823105,VNKE01002424.1,1,1992,1.31205e-05,148699585,0.979427
D.bunnanda,151823105,VNKE01000619.1,1,1989,1.31008e-05,148701574,0.97944
D.bunnanda,151823105,VNKE01003821.1,1,1987,1.30876e-05,148703561,0.979453
D.bunnanda,151823105,VNKE01001301.1,1,1987,1.30876e-05,148705548,0.979466
D.bunnanda,151823105,VNKE01003679.1,1,1986,1.3081e-05,148707534,0.979479
D.bunnanda,151823105,VNKE01004110.1,1,1984,1.30678e-05,148709518,0.979492
D.bunnanda,151823105,VNKE01002992.1,1,1984,1.30678e-05,148711502,0.979505
D.bunnanda,151823105,VNKE01002014.1,1,1984,1.30678e-05,148713486,0.979518
D.bunnanda,151823105,VNKE01000707.1,1,1984,1.30678e-05,148715470,0.979531
D.bunnanda,151823105,VNKE01003388.1,1,1983,1.30613e-05,148717453,0.979544
D.bunnanda,151823105,VNKE01002734.1,1,1983,1.30613e-05,148719436,0.979557
D.bunnanda,151823105,VNKE01002232.1,1,1983,1.30613e-05,148721419,0.97957
D.bunnanda,151823105,VNKE01001994.1,1,1983,1.30613e-05,148723402,0.979583
D.bunnanda,151823105,VNKE01001658.1,1,1983,1.30613e-05,148725385,0.979597
D.bunnanda,151823105,VNKE01002515.1,1,1982,1.30547e-05,148727367,0.97961
D.bunnanda,151823105,VNKE01006618.1,1,1981,1.30481e-05,148729348,0.979623
D.bunnanda,151823105,VNKE01004369.1,1,1981,1.30481e-05,148731329,0.979636
D.bunnanda,151823105,VNKE01002257.1,1,1980,1.30415e-05,148733309,0.979649
D.bunnanda,151823105,VNKE01002789.1,1,1978,1.30283e-05,148735287,0.979662
D.bunnanda,151823105,VNKE01005680.1,1,1977,1.30217e-05,148737264,0.979675
D.bunnanda,151823105,VNKE01004544.1,1,1977,1.30217e-05,148739241,0.979688
D.bunnanda,151823105,VNKE01003036.1,1,1977,1.30217e-05,148741218,0.979701
D.bunnanda,151823105,VNKE01002314.1,1,1977,1.30217e-05,148743195,0.979714
D.bunnanda,151823105,VNKE01006328.1,1,1976,1.30151e-05,148745171,0.979727
D.bunnanda,151823105,VNKE01005050.1,1,1976,1.30151e-05,148747147,0.97974
D.bunnanda,151823105,VNKE01004829.1,1,1976,1.30151e-05,148749123,0.979753
D.bunnanda,151823105,VNKE01005808.1,1,1974,1.3002e-05,148751097,0.979766
D.bunnanda,151823105,VNKE01005805.1,1,1973,1.29954e-05,148753070,0.979779
D.bunnanda,151823105,VNKE01004006.1,1,1973,1.29954e-05,148755043,0.979792
D.bunnanda,151823105,VNKE01000800.1,1,1973,1.29954e-05,148757016,0.979805
D.bunnanda,151823105,VNKE01003275.1,1,1972,1.29888e-05,148758988,0.979818
D.bunnanda,151823105,VNKE01005975.1,1,1971,1.29822e-05,148760959,0.979831
D.bunnanda,151823105,VNKE01002542.1,1,1971,1.29822e-05,148762930,0.979844
D.bunnanda,151823105,VNKE01004823.1,1,1969,1.2969e-05,148764899,0.979857
D.bunnanda,151823105,VNKE01002543.1,1,1969,1.2969e-05,148766868,0.97987
D.bunnanda,151823105,VNKE01003538.1,1,1966,1.29493e-05,148768834,0.979883
D.bunnanda,151823105,VNKE01003203.1,1,1966,1.29493e-05,148770800,0.979896
D.bunnanda,151823105,VNKE01002788.1,1,1966,1.29493e-05,148772766,0.979909
D.bunnanda,151823105,VNKE01002796.1,1,1965,1.29427e-05,148774731,0.979922
D.bunnanda,151823105,VNKE01002795.1,1,1965,1.29427e-05,148776696,0.979934
D.bunnanda,151823105,VNKE01001720.1,1,1965,1.29427e-05,148778661,0.979947
D.bunnanda,151823105,VNKE01006417.1,1,1964,1.29361e-05,148780625,0.97996
D.bunnanda,151823105,VNKE01005949.1,1,1964,1.29361e-05,148782589,0.979973
D.bunnanda,151823105,VNKE01003936.1,1,1964,1.29361e-05,148784553,0.979986
D.bunnanda,151823105,VNKE01000494.1,1,1963,1.29295e-05,148786516,0.979999
D.bunnanda,151823105,VNKE01005250.1,1,1962,1.29229e-05,148788478,0.980012
D.bunnanda,151823105,VNKE01005931.1,1,1961,1.29163e-05,148790439,0.980025
D.bunnanda,151823105,VNKE01005458.1,1,1961,1.29163e-05,148792400,0.980038
D.bunnanda,151823105,VNKE01003378.1,1,1961,1.29163e-05,148794361,0.980051
D.bunnanda,151823105,VNKE01002076.1,1,1961,1.29163e-05,148796322,0.980064
D.bunnanda,151823105,VNKE01000596.1,1,1961,1.29163e-05,148798283,0.980077
D.bunnanda,151823105,VNKE01006355.1,1,1960,1.29098e-05,148800243,0.98009
D.bunnanda,151823105,VNKE01001276.1,1,1960,1.29098e-05,148802203,0.980102
D.bunnanda,151823105,VNKE01005285.1,1,1959,1.29032e-05,148804162,0.980115
D.bunnanda,151823105,VNKE01004846.1,1,1959,1.29032e-05,148806121,0.980128
D.bunnanda,151823105,VNKE01001813.1,1,1959,1.29032e-05,148808080,0.980141
D.bunnanda,151823105,VNKE01000607.1,1,1958,1.28966e-05,148810038,0.980154
D.bunnanda,151823105,VNKE01003336.1,1,1957,1.289e-05,148811995,0.980167
D.bunnanda,151823105,VNKE01002110.1,1,1956,1.28834e-05,148813951,0.98018
D.bunnanda,151823105,VNKE01003568.1,1,1954,1.28702e-05,148815905,0.980193
D.bunnanda,151823105,VNKE01003703.1,1,1953,1.28637e-05,148817858,0.980206
D.bunnanda,151823105,VNKE01004979.1,1,1950,1.28439e-05,148819808,0.980218
D.bunnanda,151823105,VNKE01003977.1,1,1948,1.28307e-05,148821756,0.980231
D.bunnanda,151823105,VNKE01005995.1,1,1947,1.28241e-05,148823703,0.980244
D.bunnanda,151823105,VNKE01005650.1,1,1947,1.28241e-05,148825650,0.980257
D.bunnanda,151823105,VNKE01005155.1,1,1947,1.28241e-05,148827597,0.98027
D.bunnanda,151823105,VNKE01004835.1,1,1947,1.28241e-05,148829544,0.980283
D.bunnanda,151823105,VNKE01003671.1,1,1947,1.28241e-05,148831491,0.980295
D.bunnanda,151823105,VNKE01006290.1,1,1946,1.28175e-05,148833437,0.980308
D.bunnanda,151823105,VNKE01004187.1,1,1945,1.2811e-05,148835382,0.980321
D.bunnanda,151823105,VNKE01003361.1,1,1945,1.2811e-05,148837327,0.980334
D.bunnanda,151823105,VNKE01003142.1,1,1945,1.2811e-05,148839272,0.980347
D.bunnanda,151823105,VNKE01002445.1,1,1945,1.2811e-05,148841217,0.980359
D.bunnanda,151823105,VNKE01001845.1,1,1945,1.2811e-05,148843162,0.980372
D.bunnanda,151823105,VNKE01000776.1,1,1945,1.2811e-05,148845107,0.980385
D.bunnanda,151823105,VNKE01002324.1,1,1944,1.28044e-05,148847051,0.980398
D.bunnanda,151823105,VNKE01002279.1,1,1944,1.28044e-05,148848995,0.980411
D.bunnanda,151823105,VNKE01005207.1,1,1943,1.27978e-05,148850938,0.980423
D.bunnanda,151823105,VNKE01001293.1,1,1943,1.27978e-05,148852881,0.980436
D.bunnanda,151823105,VNKE01000855.1,1,1942,1.27912e-05,148854823,0.980449
D.bunnanda,151823105,VNKE01003756.1,1,1941,1.27846e-05,148856764,0.980462
D.bunnanda,151823105,VNKE01003374.1,1,1939,1.27714e-05,148858703,0.980475
D.bunnanda,151823105,VNKE01000968.1,1,1939,1.27714e-05,148860642,0.980487
D.bunnanda,151823105,VNKE01002578.1,1,1936,1.27517e-05,148862578,0.9805
D.bunnanda,151823105,VNKE01005567.1,1,1935,1.27451e-05,148864513,0.980513
D.bunnanda,151823105,VNKE01004950.1,1,1935,1.27451e-05,148866448,0.980526
D.bunnanda,151823105,VNKE01004872.1,1,1934,1.27385e-05,148868382,0.980538
D.bunnanda,151823105,VNKE01004578.1,1,1934,1.27385e-05,148870316,0.980551
D.bunnanda,151823105,VNKE01002122.1,1,1933,1.27319e-05,148872249,0.980564
D.bunnanda,151823105,VNKE01001942.1,1,1933,1.27319e-05,148874182,0.980577
D.bunnanda,151823105,VNKE01006287.1,1,1932,1.27253e-05,148876114,0.980589
D.bunnanda,151823105,VNKE01003273.1,1,1932,1.27253e-05,148878046,0.980602
D.bunnanda,151823105,VNKE01003186.1,1,1932,1.27253e-05,148879978,0.980615
D.bunnanda,151823105,VNKE01002263.1,1,1932,1.27253e-05,148881910,0.980627
D.bunnanda,151823105,VNKE01003746.1,1,1931,1.27187e-05,148883841,0.98064
D.bunnanda,151823105,VNKE01003701.1,1,1931,1.27187e-05,148885772,0.980653
D.bunnanda,151823105,VNKE01003642.1,1,1931,1.27187e-05,148887703,0.980666
D.bunnanda,151823105,VNKE01003251.1,1,1931,1.27187e-05,148889634,0.980678
D.bunnanda,151823105,VNKE01000204.1,1,1931,1.27187e-05,148891565,0.980691
D.bunnanda,151823105,VNKE01005354.1,1,1930,1.27122e-05,148893495,0.980704
D.bunnanda,151823105,VNKE01004212.1,1,1930,1.27122e-05,148895425,0.980717
D.bunnanda,151823105,VNKE01001376.1,1,1930,1.27122e-05,148897355,0.980729
D.bunnanda,151823105,VNKE01000206.1,1,1929,1.27056e-05,148899284,0.980742
D.bunnanda,151823105,VNKE01006540.1,1,1928,1.2699e-05,148901212,0.980755
D.bunnanda,151823105,VNKE01005173.1,1,1928,1.2699e-05,148903140,0.980767
D.bunnanda,151823105,VNKE01001404.1,1,1928,1.2699e-05,148905068,0.98078
D.bunnanda,151823105,VNKE01002684.1,1,1927,1.26924e-05,148906995,0.980793
D.bunnanda,151823105,VNKE01001451.1,1,1927,1.26924e-05,148908922,0.980805
D.bunnanda,151823105,VNKE01000760.1,1,1927,1.26924e-05,148910849,0.980818
D.bunnanda,151823105,VNKE01005025.1,1,1926,1.26858e-05,148912775,0.980831
D.bunnanda,151823105,VNKE01004277.1,1,1926,1.26858e-05,148914701,0.980843
D.bunnanda,151823105,VNKE01001492.1,1,1926,1.26858e-05,148916627,0.980856
D.bunnanda,151823105,VNKE01000652.1,1,1926,1.26858e-05,148918553,0.980869
D.bunnanda,151823105,VNKE01005294.1,1,1925,1.26792e-05,148920478,0.980882
D.bunnanda,151823105,VNKE01000300.1,1,1925,1.26792e-05,148922403,0.980894
D.bunnanda,151823105,VNKE01005051.1,1,1924,1.26726e-05,148924327,0.980907
D.bunnanda,151823105,VNKE01001271.1,1,1924,1.26726e-05,148926251,0.98092
D.bunnanda,151823105,VNKE01002897.1,1,1923,1.26661e-05,148928174,0.980932
D.bunnanda,151823105,VNKE01006409.1,1,1922,1.26595e-05,148930096,0.980945
D.bunnanda,151823105,VNKE01006388.1,1,1922,1.26595e-05,148932018,0.980958
D.bunnanda,151823105,VNKE01004945.1,1,1922,1.26595e-05,148933940,0.98097
D.bunnanda,151823105,VNKE01002937.1,1,1922,1.26595e-05,148935862,0.980983
D.bunnanda,151823105,VNKE01005554.1,1,1921,1.26529e-05,148937783,0.980996
D.bunnanda,151823105,VNKE01006217.1,1,1920,1.26463e-05,148939703,0.981008
D.bunnanda,151823105,VNKE01005039.1,1,1920,1.26463e-05,148941623,0.981021
D.bunnanda,151823105,VNKE01000326.1,1,1920,1.26463e-05,148943543,0.981033
D.bunnanda,151823105,VNKE01006226.1,1,1919,1.26397e-05,148945462,0.981046
D.bunnanda,151823105,VNKE01004447.1,1,1919,1.26397e-05,148947381,0.981059
D.bunnanda,151823105,VNKE01001932.1,1,1919,1.26397e-05,148949300,0.981071
D.bunnanda,151823105,VNKE01000852.1,1,1919,1.26397e-05,148951219,0.981084
D.bunnanda,151823105,VNKE01003496.1,1,1918,1.26331e-05,148953137,0.981097
D.bunnanda,151823105,VNKE01000699.1,1,1918,1.26331e-05,148955055,0.981109
D.bunnanda,151823105,VNKE01004603.1,1,1917,1.26265e-05,148956972,0.981122
D.bunnanda,151823105,VNKE01003158.1,1,1917,1.26265e-05,148958889,0.981135
D.bunnanda,151823105,VNKE01005947.1,1,1916,1.262e-05,148960805,0.981147
D.bunnanda,151823105,VNKE01003018.1,1,1916,1.262e-05,148962721,0.98116
D.bunnanda,151823105,VNKE01005453.1,1,1915,1.26134e-05,148964636,0.981172
D.bunnanda,151823105,VNKE01004580.1,1,1915,1.26134e-05,148966551,0.981185
D.bunnanda,151823105,VNKE01000297.1,1,1914,1.26068e-05,148968465,0.981198
D.bunnanda,151823105,VNKE01006034.1,1,1913,1.26002e-05,148970378,0.98121
D.bunnanda,151823105,VNKE01005363.1,1,1913,1.26002e-05,148972291,0.981223
D.bunnanda,151823105,VNKE01000819.1,1,1913,1.26002e-05,148974204,0.981235
D.bunnanda,151823105,VNKE01002681.1,1,1912,1.25936e-05,148976116,0.981248
D.bunnanda,151823105,VNKE01002733.1,1,1911,1.2587e-05,148978027,0.981261
D.bunnanda,151823105,VNKE01002641.1,1,1911,1.2587e-05,148979938,0.981273
D.bunnanda,151823105,VNKE01001930.1,1,1911,1.2587e-05,148981849,0.981286
D.bunnanda,151823105,VNKE01002484.1,1,1909,1.25738e-05,148983758,0.981298
D.bunnanda,151823105,VNKE01003978.1,1,1908,1.25673e-05,148985666,0.981311
D.bunnanda,151823105,VNKE01003586.1,1,1908,1.25673e-05,148987574,0.981323
D.bunnanda,151823105,VNKE01006288.1,1,1907,1.25607e-05,148989481,0.981336
D.bunnanda,151823105,VNKE01003880.1,1,1907,1.25607e-05,148991388,0.981349
D.bunnanda,151823105,VNKE01006293.1,1,1906,1.25541e-05,148993294,0.981361
D.bunnanda,151823105,VNKE01005822.1,1,1905,1.25475e-05,148995199,0.981374
D.bunnanda,151823105,VNKE01005728.1,1,1905,1.25475e-05,148997104,0.981386
D.bunnanda,151823105,VNKE01001003.1,1,1905,1.25475e-05,148999009,0.981399
D.bunnanda,151823105,VNKE01005062.1,1,1904,1.25409e-05,149000913,0.981411
D.bunnanda,151823105,VNKE01004764.1,1,1904,1.25409e-05,149002817,0.981424
D.bunnanda,151823105,VNKE01006509.1,1,1903,1.25343e-05,149004720,0.981436
D.bunnanda,151823105,VNKE01004814.1,1,1903,1.25343e-05,149006623,0.981449
D.bunnanda,151823105,VNKE01004768.1,1,1899,1.2508e-05,149008522,0.981461
D.bunnanda,151823105,VNKE01006294.1,1,1896,1.24882e-05,149010418,0.981474
D.bunnanda,151823105,VNKE01004242.1,1,1896,1.24882e-05,149012314,0.981486
D.bunnanda,151823105,VNKE01000303.1,1,1895,1.24816e-05,149014209,0.981499
D.bunnanda,151823105,VNKE01004731.1,1,1894,1.2475e-05,149016103,0.981511
D.bunnanda,151823105,VNKE01002340.1,1,1894,1.2475e-05,149017997,0.981524
D.bunnanda,151823105,VNKE01000876.1,1,1894,1.2475e-05,149019891,0.981536
D.bunnanda,151823105,VNKE01000805.1,1,1893,1.24685e-05,149021784,0.981549
D.bunnanda,151823105,VNKE01002737.1,1,1892,1.24619e-05,149023676,0.981561
D.bunnanda,151823105,VNKE01002264.1,1,1892,1.24619e-05,149025568,0.981574
D.bunnanda,151823105,VNKE01004685.1,1,1890,1.24487e-05,149027458,0.981586
D.bunnanda,151823105,VNKE01003149.1,1,1890,1.24487e-05,149029348,0.981599
D.bunnanda,151823105,VNKE01002497.1,1,1890,1.24487e-05,149031238,0.981611
D.bunnanda,151823105,VNKE01006155.1,1,1889,1.24421e-05,149033127,0.981623
D.bunnanda,151823105,VNKE01006292.1,1,1887,1.24289e-05,149035014,0.981636
D.bunnanda,151823105,VNKE01002016.1,1,1887,1.24289e-05,149036901,0.981648
D.bunnanda,151823105,VNKE01002766.1,1,1886,1.24224e-05,149038787,0.981661
D.bunnanda,151823105,VNKE01000869.1,1,1885,1.24158e-05,149040672,0.981673
D.bunnanda,151823105,VNKE01003935.1,1,1884,1.24092e-05,149042556,0.981686
D.bunnanda,151823105,VNKE01000523.1,1,1884,1.24092e-05,149044440,0.981698
D.bunnanda,151823105,VNKE01005951.1,1,1883,1.24026e-05,149046323,0.98171
D.bunnanda,151823105,VNKE01005621.1,1,1883,1.24026e-05,149048206,0.981723
D.bunnanda,151823105,VNKE01003931.1,1,1883,1.24026e-05,149050089,0.981735
D.bunnanda,151823105,VNKE01001353.1,1,1883,1.24026e-05,149051972,0.981748
D.bunnanda,151823105,VNKE01000114.1,1,1883,1.24026e-05,149053855,0.98176
D.bunnanda,151823105,VNKE01000294.1,1,1882,1.2396e-05,149055737,0.981772
D.bunnanda,151823105,VNKE01005901.1,1,1880,1.23828e-05,149057617,0.981785
D.bunnanda,151823105,VNKE01005245.1,1,1880,1.23828e-05,149059497,0.981797
D.bunnanda,151823105,VNKE01004305.1,1,1880,1.23828e-05,149061377,0.98181
D.bunnanda,151823105,VNKE01003980.1,1,1877,1.23631e-05,149063254,0.981822
D.bunnanda,151823105,VNKE01002550.1,1,1877,1.23631e-05,149065131,0.981834
D.bunnanda,151823105,VNKE01001983.1,1,1875,1.23499e-05,149067006,0.981847
D.bunnanda,151823105,VNKE01006285.1,1,1873,1.23367e-05,149068879,0.981859
D.bunnanda,151823105,VNKE01004671.1,1,1873,1.23367e-05,149070752,0.981871
D.bunnanda,151823105,VNKE01004605.1,1,1873,1.23367e-05,149072625,0.981884
D.bunnanda,151823105,VNKE01002434.1,1,1873,1.23367e-05,149074498,0.981896
D.bunnanda,151823105,VNKE01003385.1,1,1872,1.23301e-05,149076370,0.981908
D.bunnanda,151823105,VNKE01001397.1,1,1871,1.23236e-05,149078241,0.981921
D.bunnanda,151823105,VNKE01004558.1,1,1870,1.2317e-05,149080111,0.981933
D.bunnanda,151823105,VNKE01003287.1,1,1870,1.2317e-05,149081981,0.981945
D.bunnanda,151823105,VNKE01002111.1,1,1870,1.2317e-05,149083851,0.981958
D.bunnanda,151823105,VNKE01004185.1,1,1868,1.23038e-05,149085719,0.98197
D.bunnanda,151823105,VNKE01003502.1,1,1868,1.23038e-05,149087587,0.981982
D.bunnanda,151823105,VNKE01002213.1,1,1867,1.22972e-05,149089454,0.981994
D.bunnanda,151823105,VNKE01000861.1,1,1867,1.22972e-05,149091321,0.982007
D.bunnanda,151823105,VNKE01004552.1,1,1866,1.22906e-05,149093187,0.982019
D.bunnanda,151823105,VNKE01001846.1,1,1866,1.22906e-05,149095053,0.982031
D.bunnanda,151823105,VNKE01000061.1,1,1866,1.22906e-05,149096919,0.982044
D.bunnanda,151823105,VNKE01005459.1,1,1865,1.2284e-05,149098784,0.982056
D.bunnanda,151823105,VNKE01003115.1,1,1865,1.2284e-05,149100649,0.982068
D.bunnanda,151823105,VNKE01004005.1,1,1864,1.22774e-05,149102513,0.982081
D.bunnanda,151823105,VNKE01006054.1,1,1861,1.22577e-05,149104374,0.982093
D.bunnanda,151823105,VNKE01000459.1,1,1861,1.22577e-05,149106235,0.982105
D.bunnanda,151823105,VNKE01001736.1,1,1860,1.22511e-05,149108095,0.982117
D.bunnanda,151823105,VNKE01005261.1,1,1859,1.22445e-05,149109954,0.98213
D.bunnanda,151823105,VNKE01000302.1,1,1858,1.22379e-05,149111812,0.982142
D.bunnanda,151823105,VNKE01005375.1,1,1857,1.22313e-05,149113669,0.982154
D.bunnanda,151823105,VNKE01002222.1,1,1857,1.22313e-05,149115526,0.982166
D.bunnanda,151823105,VNKE01005311.1,1,1856,1.22248e-05,149117382,0.982178
D.bunnanda,151823105,VNKE01003249.1,1,1856,1.22248e-05,149119238,0.982191
D.bunnanda,151823105,VNKE01004472.1,1,1855,1.22182e-05,149121093,0.982203
D.bunnanda,151823105,VNKE01003293.1,1,1855,1.22182e-05,149122948,0.982215
D.bunnanda,151823105,VNKE01002216.1,1,1855,1.22182e-05,149124803,0.982227
D.bunnanda,151823105,VNKE01002126.1,1,1855,1.22182e-05,149126658,0.98224
D.bunnanda,151823105,VNKE01004464.1,1,1854,1.22116e-05,149128512,0.982252
D.bunnanda,151823105,VNKE01006491.1,1,1853,1.2205e-05,149130365,0.982264
D.bunnanda,151823105,VNKE01006610.1,1,1852,1.21984e-05,149132217,0.982276
D.bunnanda,151823105,VNKE01005575.1,1,1850,1.21852e-05,149134067,0.982288
D.bunnanda,151823105,VNKE01002969.1,1,1850,1.21852e-05,149135917,0.982301
D.bunnanda,151823105,VNKE01001535.1,1,1850,1.21852e-05,149137767,0.982313
D.bunnanda,151823105,VNKE01000181.1,1,1850,1.21852e-05,149139617,0.982325
D.bunnanda,151823105,VNKE01005330.1,1,1848,1.21721e-05,149141465,0.982337
D.bunnanda,151823105,VNKE01002706.1,1,1848,1.21721e-05,149143313,0.982349
D.bunnanda,151823105,VNKE01004224.1,1,1845,1.21523e-05,149145158,0.982361
D.bunnanda,151823105,VNKE01003110.1,1,1845,1.21523e-05,149147003,0.982374
D.bunnanda,151823105,VNKE01002723.1,1,1845,1.21523e-05,149148848,0.982386
D.bunnanda,151823105,VNKE01003892.1,1,1843,1.21391e-05,149150691,0.982398
D.bunnanda,151823105,VNKE01002443.1,1,1843,1.21391e-05,149152534,0.98241
D.bunnanda,151823105,VNKE01000432.1,1,1843,1.21391e-05,149154377,0.982422
D.bunnanda,151823105,VNKE01006286.1,1,1842,1.21325e-05,149156219,0.982434
D.bunnanda,151823105,VNKE01005776.1,1,1842,1.21325e-05,149158061,0.982446
D.bunnanda,151823105,VNKE01005180.1,1,1842,1.21325e-05,149159903,0.982459
D.bunnanda,151823105,VNKE01004919.1,1,1842,1.21325e-05,149161745,0.982471
D.bunnanda,151823105,VNKE01001250.1,1,1842,1.21325e-05,149163587,0.982483
D.bunnanda,151823105,VNKE01005080.1,1,1841,1.2126e-05,149165428,0.982495
D.bunnanda,151823105,VNKE01000446.1,1,1840,1.21194e-05,149167268,0.982507
D.bunnanda,151823105,VNKE01000081.1,1,1840,1.21194e-05,149169108,0.982519
D.bunnanda,151823105,VNKE01005827.1,1,1837,1.20996e-05,149170945,0.982531
D.bunnanda,151823105,VNKE01000301.1,1,1837,1.20996e-05,149172782,0.982543
D.bunnanda,151823105,VNKE01006325.1,1,1836,1.2093e-05,149174618,0.982555
D.bunnanda,151823105,VNKE01006029.1,1,1836,1.2093e-05,149176454,0.982568
D.bunnanda,151823105,VNKE01004802.1,1,1835,1.20864e-05,149178289,0.98258
D.bunnanda,151823105,VNKE01004649.1,1,1835,1.20864e-05,149180124,0.982592
D.bunnanda,151823105,VNKE01003332.1,1,1835,1.20864e-05,149181959,0.982604
D.bunnanda,151823105,VNKE01006435.1,1,1834,1.20798e-05,149183793,0.982616
D.bunnanda,151823105,VNKE01004176.1,1,1834,1.20798e-05,149185627,0.982628
D.bunnanda,151823105,VNKE01001064.1,1,1833,1.20733e-05,149187460,0.98264
D.bunnanda,151823105,VNKE01005689.1,1,1832,1.20667e-05,149189292,0.982652
D.bunnanda,151823105,VNKE01006395.1,1,1830,1.20535e-05,149191122,0.982664
D.bunnanda,151823105,VNKE01000296.1,1,1829,1.20469e-05,149192951,0.982676
D.bunnanda,151823105,VNKE01001565.1,1,1828,1.20403e-05,149194779,0.982688
D.bunnanda,151823105,VNKE01004335.1,1,1825,1.20206e-05,149196604,0.9827
D.bunnanda,151823105,VNKE01003914.1,1,1825,1.20206e-05,149198429,0.982712
D.bunnanda,151823105,VNKE01003047.1,1,1825,1.20206e-05,149200254,0.982724
D.bunnanda,151823105,VNKE01005722.1,1,1824,1.2014e-05,149202078,0.982736
D.bunnanda,151823105,VNKE01003934.1,1,1824,1.2014e-05,149203902,0.982748
D.bunnanda,151823105,VNKE01003823.1,1,1824,1.2014e-05,149205726,0.98276
D.bunnanda,151823105,VNKE01000323.1,1,1823,1.20074e-05,149207549,0.982772
D.bunnanda,151823105,VNKE01004451.1,1,1822,1.20008e-05,149209371,0.982784
D.bunnanda,151823105,VNKE01003441.1,1,1822,1.20008e-05,149211193,0.982796
D.bunnanda,151823105,VNKE01001504.1,1,1820,1.19876e-05,149213013,0.982808
D.bunnanda,151823105,VNKE01002839.1,1,1819,1.1981e-05,149214832,0.98282
D.bunnanda,151823105,VNKE01004932.1,1,1818,1.19745e-05,149216650,0.982832
D.bunnanda,151823105,VNKE01005298.1,1,1817,1.19679e-05,149218467,0.982844
D.bunnanda,151823105,VNKE01001993.1,1,1817,1.19679e-05,149220284,0.982856
D.bunnanda,151823105,VNKE01003975.1,1,1816,1.19613e-05,149222100,0.982868
D.bunnanda,151823105,VNKE01003046.1,1,1816,1.19613e-05,149223916,0.98288
D.bunnanda,151823105,VNKE01002593.1,1,1815,1.19547e-05,149225731,0.982892
D.bunnanda,151823105,VNKE01006002.1,1,1814,1.19481e-05,149227545,0.982904
D.bunnanda,151823105,VNKE01002731.1,1,1814,1.19481e-05,149229359,0.982916
D.bunnanda,151823105,VNKE01000295.1,1,1814,1.19481e-05,149231173,0.982928
D.bunnanda,151823105,VNKE01002736.1,1,1813,1.19415e-05,149232986,0.98294
D.bunnanda,151823105,VNKE01001915.1,1,1812,1.19349e-05,149234798,0.982952
D.bunnanda,151823105,VNKE01001374.1,1,1812,1.19349e-05,149236610,0.982964
D.bunnanda,151823105,VNKE01004016.1,1,1811,1.19284e-05,149238421,0.982976
D.bunnanda,151823105,VNKE01000087.1,1,1811,1.19284e-05,149240232,0.982988
D.bunnanda,151823105,VNKE01003425.1,1,1810,1.19218e-05,149242042,0.983
D.bunnanda,151823105,VNKE01001027.1,1,1810,1.19218e-05,149243852,0.983011
D.bunnanda,151823105,VNKE01002426.1,1,1809,1.19152e-05,149245661,0.983023
D.bunnanda,151823105,VNKE01001436.1,1,1809,1.19152e-05,149247470,0.983035
D.bunnanda,151823105,VNKE01003048.1,1,1808,1.19086e-05,149249278,0.983047
D.bunnanda,151823105,VNKE01004798.1,1,1807,1.1902e-05,149251085,0.983059
D.bunnanda,151823105,VNKE01000793.1,1,1807,1.1902e-05,149252892,0.983071
